celular;data;horario;local;latitude;longitude;tipo_celular;modelo_celular;possui_app_picmoney;data_ultima_compra;ultimo_tipo_cupom;ultimo_valor_capturado;ultimo_tipo_loja;idade;sexo
(11) 92658-4877;22/07/2025;10:30:00;Metrô Consolação;-23.555.662.930.327.600;-4.666.144.750.862.490;Android;Samsung Galaxy A52;Sim;01/07/2025;Produto;101.44;farmácia;66;Outro
(11) 99795-3383;22/07/2025;21:30:00;Ponto de ônibus Pamplona;-23.567.350.800.469.200;-4.664.852.535.241.310;Android;Realme C35;Sim;16/07/2025;Desconto;444.47;esportivo;22;Masculino
(11) 92501-1818;22/07/2025;14:45:00;Ponto de ônibus Augusta;-23.558.577.907.209.500;-466.589.442.987.512;iPhone;iPhone 13;Sim;05/07/2025;Produto;444.67;restaurante;19;Outro
(21) 94507-5898;22/07/2025;07:15:00;MASP;-2.356.101.185.976.700;-46.655.915.635.177.400;Android;Realme C35;Sim;10/07/2025;Desconto;421.24;mercado express;37;Masculino
(61) 94322-3559;22/07/2025;11:45:00;MASP;-23.561.203.874.661.200;-4.665.599.041.610.490;iPhone;iPhone 11;Sim;26/06/2025;Desconto;225.13;móveis;28;Outro
(11) 94248-9395;22/07/2025;16:30:00;MASP;-23.561.691.817.238.700;-4.665.612.554.065.600;Android;Samsung S21;Sim;04/07/2025;Cashback;476.47;eletrodoméstico;59;Feminino
(11) 95565-7760;22/07/2025;06:00:00;Ponto de ônibus Augusta;-2.355.823.059.268.690;-46.658.893.993.390.200;Android;Motorola G60;Sim;26/06/2025;Produto;169.2;eletrodoméstico;39;Outro
(11) 93631-3476;22/07/2025;13:30:00;Shopping Pátio Paulista;-23.570.459.421.029.400;-4.664.543.560.751.660;Android;Realme C35;Sim;11/07/2025;Produto;305.71;farmácia;26;Masculino
(11) 93362-4480;22/07/2025;17:00:00;Metrô Trianon-Masp;-23.563.986.793.272.800;-4.665.674.967.491.410;Android;Xiaomi Redmi Note 11;Sim;10/07/2025;Cashback;115.57;restaurante;44;Masculino
(11) 97864-9315;22/07/2025;18:00:00;Ponto de ônibus Pamplona;-23.567.385.137.833.600;-4.664.878.670.733.740;Android;Samsung Galaxy A52;Sim;09/07/2025;Produto;89.16;esportivo;47;Outro
(11) 97397-3989;22/07/2025;08:45:00;Ponto de ônibus Augusta;-2.355.845.338.037.180;-4.665.898.930.052.810;iPhone;iPhone 11;Sim;18/07/2025;Produto;51.88;vestuário;58;Outro
(71) 97842-5899;22/07/2025;21:00:00;Esquina Rua da Paz;-23.562.600.561.244.300;-4.665.021.001.709.680;iPhone;iPhone 13;Sim;13/07/2025;Produto;480.04;farmácia;63;Masculino
(11) 95564-3371;22/07/2025;12:00:00;Metrô Brigadeiro;-2.356.992.532.611.090;-4.664.477.918.807.030;Android;Samsung Galaxy A52;Sim;24/06/2025;Desconto;157.67;farmácia;32;Masculino
(11) 95176-4462;22/07/2025;18:45:00;Esquina Av. Consolação;-2.355.753.183.073.870;-4.665.996.846.827.440;iPhone;iPhone SE;Sim;22/06/2025;Cashback;198.13;vestuário;49;Masculino
(11) 95032-2029;22/07/2025;13:15:00;Shopping Cidade São Paulo;-2.356.330.757.647.410;-4.665.207.608.870.050;iPhone;iPhone 12;Sim;23/06/2025;Produto;45.59;farmácia;30;Masculino
(11) 95540-4934;22/07/2025;14:15:00;Ponto de ônibus Pamplona;-23.567.650.864.177.300;-466.483.062.004.558;Android;Xiaomi Redmi Note 11;Sim;24/06/2025;Cashback;142.33;mercado express;42;Outro
(11) 91607-8098;22/07/2025;18:30:00;Metrô Trianon-Masp;-23.564.089.351.728.100;-46.656.763.240.361.900;Android;Samsung Galaxy A52;Sim;25/06/2025;Produto;203.78;móveis;18;Outro
(11) 97737-9917;22/07/2025;12:15:00;Ponto de ônibus Pamplona;-2.356.741.033.450.460;-46.648.494.558.272.800;Android;Realme C35;Sim;19/07/2025;Desconto;213.57;farmácia;46;Outro
(11) 92220-4340;22/07/2025;08:15:00;Esquina Av. Consolação;-2.355.737.089.393.720;-4.665.970.347.895.510;Android;Xiaomi Redmi Note 11;Sim;08/07/2025;Desconto;433.88;outros;23;Masculino
(11) 93542-1421;22/07/2025;08:00:00;Esquina Av. Consolação;-2.355.726.132.750.890;-4.666.021.582.658.870;Android;Realme C35;Sim;19/07/2025;Produto;114.13;farmácia;49;Feminino
(11) 92633-3895;22/07/2025;13:00:00;Metrô Brigadeiro;-23.570.253.565.519.700;-46.645.487.731.666.400;iPhone;iPhone 14 Pro;Sim;17/07/2025;Desconto;460.53;outros;58;Feminino
(11) 98097-3568;22/07/2025;12:30:00;MASP;-23.561.411.310.432.600;-4.665.550.384.936.550;Android;Xiaomi Redmi Note 11;Sim;13/07/2025;Cashback;273.17;mercado express;19;Outro
(41) 98859-7382;22/07/2025;13:45:00;Metrô Trianon-Masp;-23.564.216.026.830.400;-46.657.050.310.795.300;Android;Samsung Galaxy A52;Sim;20/07/2025;Desconto;213.23;móveis;49;Masculino
(11) 93871-6022;22/07/2025;19:30:00;Shopping Cidade São Paulo;-2.356.298.819.557.030;-4.665.232.966.164.820;Android;Samsung S21;Sim;02/07/2025;Desconto;442.03;farmácia;27;Feminino
(11) 95391-9333;22/07/2025;07:15:00;Metrô Consolação;-23.555.761.947.659.300;-4.666.139.443.322.490;Android;Realme C35;Sim;09/07/2025;Produto;43.41;eletrodoméstico;24;Feminino
(11) 93040-5951;22/07/2025;10:00:00;Ponto de ônibus Augusta;-2.355.856.019.447.670;-4.665.896.718.765.140;Android;Xiaomi Redmi Note 11;Sim;07/07/2025;Produto;421.54;eletrodoméstico;21;Outro
(11) 92949-2417;22/07/2025;17:30:00;Esquina Av. Consolação;-23.556.969.797.041.100;-4.665.996.983.779.540;iPhone;iPhone 11;Sim;19/07/2025;Desconto;143.23;vestuário;28;Outro
(11) 95863-6937;22/07/2025;07:15:00;MASP;-2.356.126.422.260.400;-4.665.601.599.942.130;Android;Realme C35;Sim;29/06/2025;Produto;41.21;móveis;34;Masculino
(11) 95967-4801;22/07/2025;13:15:00;Shopping Cidade São Paulo;-2.356.315.888.241.320;-46.652.221.553.694.500;Android;Samsung Galaxy A52;Sim;13/07/2025;Cashback;273.29;esportivo;27;Masculino
(11) 99311-2277;22/07/2025;07:00:00;Metrô Trianon-Masp;-23.563.774.031.149.800;-4.665.650.614.528.450;Android;Samsung Galaxy A52;Sim;22/06/2025;Desconto;292.07;outros;49;Outro
(11) 94711-5291;22/07/2025;06:45:00;Metrô Trianon-Masp;-23.564.072.474.813.900;-46.656.606.186.892.500;Android;Samsung Galaxy A52;Sim;12/07/2025;Cashback;69.39;esportivo;70;Feminino
(11) 97081-8986;22/07/2025;21:45:00;Shopping Cidade São Paulo;-23.562.666.186.127.200;-4.665.225.433.044.490;Android;Realme C35;Sim;06/07/2025;Cashback;93.41;restaurante;61;Masculino
(11) 99097-9500;22/07/2025;12:15:00;Metrô Brigadeiro;-23.569.744.797.522.800;-4.664.507.851.901.490;Android;Samsung Galaxy A52;Sim;04/07/2025;Cashback;71.82;esportivo;34;Masculino
(11) 99077-7513;22/07/2025;13:45:00;Esquina Rua da Paz;-2.356.231.432.695.220;-4.664.977.995.027.620;iPhone;iPhone 13;Sim;12/07/2025;Produto;429.41;eletrodoméstico;59;Feminino
(11) 93569-3769;22/07/2025;13:45:00;MASP;-23.561.251.707.899.800;-46.656.009.802.652.900;Android;Xiaomi Redmi Note 11;Sim;14/07/2025;Desconto;278.13;vestuário;58;Feminino
(11) 96656-2610;22/07/2025;07:45:00;MASP;-2.356.115.978.508.350;-46.656.537.172.850.100;Android;Samsung Galaxy A52;Sim;07/07/2025;Cashback;310.64;vestuário;51;Masculino
(11) 99822-2096;22/07/2025;11:30:00;Metrô Consolação;-23.555.602.663.918.800;-4.666.158.535.477.930;Android;Motorola G60;Sim;07/07/2025;Produto;336.36;móveis;36;Feminino
(11) 92844-6965;22/07/2025;18:00:00;Ponto de ônibus Augusta;-23.558.670.136.725.200;-46.659.036.859.449.800;Android;Xiaomi Redmi Note 11;Sim;19/07/2025;Desconto;355.08;restaurante;24;Feminino
(11) 96386-3341;22/07/2025;17:15:00;Shopping Pátio Paulista;-23.570.442.629.374.800;-46.645.803.858.898.700;Android;Motorola G60;Sim;01/07/2025;Cashback;100.79;outros;56;Outro
(11) 94733-7525;22/07/2025;16:00:00;MASP;-2.356.109.138.580.770;-4.665.604.128.357.080;Android;Xiaomi Redmi Note 11;Sim;12/07/2025;Desconto;247.4;restaurante;30;Feminino
(11) 95021-2691;22/07/2025;12:15:00;Metrô Brigadeiro;-2.356.998.603.756.130;-466.449.150.165.764;iPhone;iPhone 14 Pro;Sim;25/06/2025;Produto;220.95;esportivo;62;Masculino
(11) 99539-1933;22/07/2025;08:30:00;Esquina Av. Consolação;-2.355.736.156.384.000;-4.666.005.324.394.410;Android;Xiaomi Redmi Note 11;Sim;01/07/2025;Desconto;355.77;vestuário;30;Feminino
(11) 92352-1947;22/07/2025;19:45:00;Esquina Rua da Paz;-23.562.317.572.272.600;-4.665.016.763.077.770;Android;Motorola G60;Sim;26/06/2025;Cashback;320.45;outros;63;Outro
(11) 94575-4856;22/07/2025;07:45:00;Metrô Consolação;-23.556.089.189.351.600;-46.661.536.218.495.000;iPhone;iPhone 13;Sim;01/07/2025;Desconto;119.57;farmácia;68;Masculino
(11) 97953-3684;22/07/2025;21:45:00;MASP;-23.561.446.941.214.000;-4.665.602.786.607.470;Android;Realme C35;Sim;08/07/2025;Cashback;219.71;outros;20;Feminino
(11) 97214-4880;22/07/2025;18:30:00;Ponto de ônibus Pamplona;-23.567.445.959.637.500;-46.648.602.845.600.000;Android;Realme C35;Sim;21/07/2025;Cashback;411.11;outros;45;Outro
(11) 93457-3171;22/07/2025;20:30:00;Ponto de ônibus Pamplona;-2.356.750.362.382.760;-46.648.454.015.227.100;iPhone;iPhone 11;Sim;30/06/2025;Desconto;300.33;restaurante;32;Masculino
(11) 97786-3111;22/07/2025;15:15:00;Esquina Av. Consolação;-23.557.665.023.936.000;-4.665.998.247.980.840;Android;Realme C35;Sim;02/07/2025;Produto;87.26;vestuário;42;Feminino
(11) 92304-6178;22/07/2025;17:45:00;Esquina Rua da Paz;-2.356.231.234.165.100;-4.665.041.669.824.770;Android;Motorola G60;Sim;21/07/2025;Cashback;430.17;esportivo;62;Feminino
(11) 95795-3443;22/07/2025;19:30:00;Metrô Consolação;-23.555.638.756.855.800;-46.662.119.578.586.400;Android;Samsung S21;Sim;04/07/2025;Produto;126.26;vestuário;24;Outro
(11) 97512-5555;22/07/2025;07:30:00;Metrô Consolação;-23.556.009.820.551.400;-466.617.046.554.829;Android;Motorola G60;Sim;27/06/2025;Cashback;461.81;restaurante;36;Masculino
(11) 91221-4921;22/07/2025;16:00:00;Metrô Brigadeiro;-2.357.000.824.597.320;-466.451.484.403.877;iPhone;iPhone 12;Sim;09/07/2025;Desconto;499.43;farmácia;37;Masculino
(11) 97567-6279;22/07/2025;06:45:00;Ponto de ônibus Pamplona;-23.567.212.510.066.200;-4.664.839.423.136.110;iPhone;iPhone 14 Pro;Sim;28/06/2025;Desconto;299.16;esportivo;37;Masculino
(11) 96181-2075;22/07/2025;07:30:00;Shopping Pátio Paulista;-23.570.748.371.726.900;-466.454.617.465.458;Android;Motorola G60;Sim;16/07/2025;Produto;235.6;vestuário;65;Outro
(11) 92964-5503;22/07/2025;13:00:00;Shopping Cidade São Paulo;-2.356.342.094.822.270;-4.665.247.237.723.760;Android;Realme C35;Sim;05/07/2025;Cashback;13.18;restaurante;48;Feminino
(11) 92844-5343;22/07/2025;07:15:00;Metrô Consolação;-23.555.844.898.635.400;-46.661.639.062.264.100;iPhone;iPhone 13;Sim;05/07/2025;Produto;241.03;esportivo;61;Masculino
(11) 94014-3993;22/07/2025;18:30:00;Ponto de ônibus Augusta;-2.355.835.714.121.170;-46.659.130.122.939.200;Android;Samsung Galaxy A52;Sim;07/07/2025;Cashback;280.61;esportivo;58;Outro
(11) 99147-2919;22/07/2025;12:00:00;Ponto de ônibus Pamplona;-23.567.602.553.625.100;-4.664.842.231.619.250;Android;Samsung Galaxy A52;Sim;26/06/2025;Cashback;425.29;móveis;31;Masculino
(11) 98724-7144;22/07/2025;17:45:00;Shopping Pátio Paulista;-23.570.413.883.028.400;-4.664.571.870.953.190;Android;Xiaomi Redmi Note 11;Sim;02/07/2025;Cashback;247.99;restaurante;37;Outro
(21) 93723-7878;22/07/2025;14:45:00;Ponto de ônibus Pamplona;-2.356.749.076.402.210;-4.664.867.758.950.010;Android;Motorola G60;Sim;04/07/2025;Desconto;47.09;vestuário;42;Outro
(11) 96989-1882;22/07/2025;07:30:00;Ponto de ônibus Pamplona;-23.567.649.646.551.600;-46.648.253.153.797.100;Android;Samsung Galaxy A52;Sim;01/07/2025;Produto;33.08;vestuário;63;Outro
(11) 98790-4126;22/07/2025;17:15:00;Esquina Av. Consolação;-23.557.508.509.774.900;-46.659.901.194.879.000;Android;Samsung S21;Sim;30/06/2025;Cashback;286.83;mercado express;48;Masculino
(11) 99288-3985;22/07/2025;20:45:00;Shopping Pátio Paulista;-23.570.412.536.661.700;-46.645.516.162.642.100;Android;Realme C35;Sim;01/07/2025;Desconto;133.22;mercado express;56;Outro
(11) 97148-1246;22/07/2025;07:00:00;MASP;-23.561.485.666.649.700;-4.665.552.322.386.160;Android;Motorola G60;Sim;21/07/2025;Cashback;365.31;mercado express;64;Outro
(11) 99712-2173;22/07/2025;12:00:00;Esquina Rua da Paz;-23.562.811.440.034.700;-466.499.348.863.092;iPhone;iPhone 13;Sim;22/06/2025;Produto;134.43;farmácia;49;Masculino
(11) 91125-8217;22/07/2025;13:45:00;Shopping Pátio Paulista;-23.570.592.847.149.400;-4.664.565.170.212.010;Android;Realme C35;Sim;22/06/2025;Cashback;288.13;móveis;58;Outro
(11) 98614-5807;22/07/2025;12:00:00;Metrô Trianon-Masp;-23.564.096.637.098.200;-4.665.698.652.211.880;Android;Samsung S21;Sim;06/07/2025;Desconto;303.8;mercado express;56;Feminino
(11) 97999-9478;22/07/2025;08:15:00;Shopping Cidade São Paulo;-23.563.318.955.152.400;-4.665.197.116.442.550;iPhone;iPhone 13;Sim;03/07/2025;Produto;127.94;vestuário;54;Masculino
(11) 95730-9116;22/07/2025;13:45:00;Esquina Rua da Paz;-23.562.152.482.003.600;-4.664.959.468.495.990;Android;Samsung S21;Sim;12/07/2025;Desconto;95.12;vestuário;21;Outro
(11) 96563-8619;22/07/2025;07:00:00;Ponto de ônibus Augusta;-23.558.202.641.302.200;-4.665.876.414.120.240;Android;Realme C35;Sim;28/06/2025;Cashback;13.32;farmácia;17;Outro
(11) 99062-3085;22/07/2025;16:30:00;Shopping Cidade São Paulo;-2.356.327.550.669.190;-4.665.239.214.556.010;iPhone;iPhone 11;Sim;02/07/2025;Desconto;432.21;esportivo;51;Masculino
(11) 93731-9926;22/07/2025;14:15:00;Metrô Brigadeiro;-2.356.974.000.465.280;-4.664.506.966.889.610;Android;Motorola G60;Sim;12/07/2025;Produto;26.26;vestuário;27;Feminino
(11) 91259-8958;22/07/2025;12:45:00;Esquina Av. Consolação;-23.557.097.253.157.700;-4.666.005.685.412.370;Android;Xiaomi Redmi Note 11;Sim;03/07/2025;Cashback;489.49;farmácia;28;Feminino
(11) 95705-8867;22/07/2025;15:15:00;Esquina Rua da Paz;-23.562.743.115.823.400;-46.650.294.643.491.600;Android;Motorola G60;Sim;23/06/2025;Produto;475.02;farmácia;38;Outro
(31) 91967-2243;22/07/2025;07:15:00;Esquina Av. Consolação;-2.355.768.999.858.550;-4.665.997.924.113.230;iPhone;iPhone 11;Sim;30/06/2025;Desconto;169.25;mercado express;34;Feminino
(11) 96812-3194;22/07/2025;17:15:00;Ponto de ônibus Augusta;-2.355.863.364.254.230;-466.590.594.043.381;iPhone;iPhone 12;Sim;19/07/2025;Cashback;484.37;eletrodoméstico;51;Masculino
(11) 91623-7746;22/07/2025;09:15:00;Shopping Cidade São Paulo;-23.562.984.018.037.800;-4.665.239.107.830.810;iPhone;iPhone 13;Sim;24/06/2025;Cashback;49.74;farmácia;20;Masculino
(11) 99922-5325;22/07/2025;16:45:00;Metrô Brigadeiro;-23.569.757.237.751.200;-46.645.308.304.570.800;Android;Realme C35;Sim;28/06/2025;Desconto;317.81;outros;31;Feminino
(11) 94175-1385;22/07/2025;17:30:00;Shopping Cidade São Paulo;-23.563.509.057.530.200;-46.652.289.108.600.800;Android;Xiaomi Redmi Note 11;Sim;28/06/2025;Produto;459.4;vestuário;26;Masculino
(11) 95627-4618;22/07/2025;18:00:00;Metrô Brigadeiro;-23.570.000.944.715.900;-4.664.498.466.703.900;Android;Samsung Galaxy A52;Sim;10/07/2025;Desconto;457.22;restaurante;51;Feminino
(11) 96925-3316;22/07/2025;07:45:00;Ponto de ônibus Pamplona;-2.356.774.022.475.910;-4.664.878.992.612.360;Android;Xiaomi Redmi Note 11;Sim;16/07/2025;Produto;69.05;outros;40;Masculino
(11) 91985-1507;22/07/2025;18:45:00;Esquina Rua da Paz;-23.562.620.708.591.000;-46.650.148.976.745.600;iPhone;iPhone 11;Sim;23/06/2025;Desconto;196.77;esportivo;35;Feminino
(11) 97791-4327;22/07/2025;07:00:00;MASP;-23.561.646.114.625.500;-4.665.568.523.020.500;Android;Samsung Galaxy A52;Sim;27/06/2025;Desconto;278.3;farmácia;28;Outro
(11) 93931-9970;22/07/2025;07:45:00;MASP;-2.356.151.221.081.510;-46.656.124.313.438.300;Android;Realme C35;Sim;22/06/2025;Produto;41.06;farmácia;16;Masculino
(11) 94454-2604;22/07/2025;09:45:00;Metrô Consolação;-2.355.587.583.770.510;-4.666.157.357.908.890;iPhone;iPhone 13;Sim;19/07/2025;Cashback;66.11;farmácia;55;Outro
(11) 91684-4900;22/07/2025;12:30:00;Shopping Pátio Paulista;-23.570.545.218.666.800;-4.664.559.767.584.830;Android;Realme C35;Sim;24/06/2025;Produto;467.42;outros;40;Masculino
(41) 96860-5153;22/07/2025;07:15:00;Shopping Cidade São Paulo;-23.563.317.159.291.700;-46.652.481.278.015.900;iPhone;iPhone 11;Sim;20/07/2025;Desconto;488.44;mercado express;30;Masculino
(11) 95459-3277;22/07/2025;18:45:00;Shopping Cidade São Paulo;-2.356.299.268.046.710;-4.665.251.188.553.200;Android;Motorola G60;Sim;14/07/2025;Produto;171.48;mercado express;60;Feminino
(11) 92532-8522;22/07/2025;07:00:00;Esquina Av. Consolação;-23.557.281.314.213.300;-46.659.795.842.612.800;Android;Samsung S21;Sim;12/07/2025;Desconto;75.49;outros;49;Feminino
(11) 93827-9307;22/07/2025;15:00:00;Metrô Trianon-Masp;-2.356.398.217.492.690;-4.665.666.907.253.670;Android;Samsung Galaxy A52;Sim;09/07/2025;Cashback;366.95;farmácia;26;Outro
(11) 97148-6287;22/07/2025;13:15:00;Ponto de ônibus Pamplona;-2.356.745.097.582.920;-4.664.808.686.140.190;Android;Motorola G60;Sim;24/06/2025;Cashback;206.78;móveis;27;Outro
(11) 91950-2988;22/07/2025;17:00:00;Metrô Trianon-Masp;-23.564.093.835.937.500;-46.656.665.410.086.200;iPhone;iPhone SE;Sim;02/07/2025;Produto;193.55;móveis;37;Feminino
(11) 99913-1647;22/07/2025;08:30:00;Shopping Cidade São Paulo;-23.563.189.626.170.200;-4.665.245.734.633.290;Android;Samsung Galaxy A52;Sim;01/07/2025;Desconto;448.63;mercado express;40;Outro
(11) 97306-7480;22/07/2025;16:30:00;Metrô Trianon-Masp;-2.356.373.980.106.420;-466.567.271.017.707;Android;Samsung Galaxy A52;Sim;08/07/2025;Cashback;313.76;farmácia;66;Masculino
(11) 91268-6321;22/07/2025;08:30:00;Ponto de ônibus Augusta;-2.355.863.518.294.000;-4.665.872.611.450.120;iPhone;iPhone 11;Sim;05/07/2025;Produto;265.6;eletrodoméstico;42;Masculino
(11) 93363-4533;22/07/2025;13:45:00;Esquina Av. Consolação;-23.557.630.644.844.000;-4.666.005.372.609.820;Android;Samsung S21;Sim;02/07/2025;Cashback;414.99;mercado express;40;Masculino
(11) 98879-7842;22/07/2025;08:45:00;Metrô Trianon-Masp;-2.356.403.152.001.040;-4.665.702.551.670.550;Android;Realme C35;Sim;22/06/2025;Produto;438.99;farmácia;57;Masculino
(11) 98471-9509;22/07/2025;11:15:00;MASP;-23.561.410.703.672.200;-46.655.796.886.061.100;Android;Realme C35;Sim;14/07/2025;Desconto;44.32;restaurante;29;Outro
(41) 92827-8338;22/07/2025;11:15:00;Ponto de ônibus Augusta;-23.558.114.791.381.900;-4.665.885.048.114.650;Android;Samsung S21;Sim;05/07/2025;Desconto;54.95;móveis;52;Masculino
(11) 92163-2887;22/07/2025;08:45:00;Ponto de ônibus Augusta;-2.355.862.422.983.010;-46.659.121.397.691.900;Android;Xiaomi Redmi Note 11;Sim;20/07/2025;Cashback;252.77;vestuário;19;Masculino
(11) 99605-7302;22/07/2025;12:00:00;Metrô Consolação;-23.555.880.533.074.500;-46.661.734.367.809.400;Android;Motorola G60;Sim;20/07/2025;Produto;253.18;eletrodoméstico;20;Masculino
(11) 95095-9395;22/07/2025;18:30:00;Metrô Brigadeiro;-23.569.803.213.209.400;-46.644.844.306.442.700;iPhone;iPhone SE;Sim;25/06/2025;Desconto;320.49;esportivo;48;Masculino
(11) 91573-5955;22/07/2025;06:45:00;Esquina Av. Consolação;-23.557.118.450.308.100;-4.666.006.206.577.790;Android;Realme C35;Sim;27/06/2025;Cashback;345.23;restaurante;21;Feminino
(11) 94832-8683;22/07/2025;11:00:00;MASP;-23.561.574.962.563.900;-4.665.573.561.122.910;Android;Samsung Galaxy A52;Sim;02/07/2025;Cashback;51.48;restaurante;24;Masculino
(11) 93921-6475;22/07/2025;11:00:00;Metrô Consolação;-2.355.575.440.365.500;-4.666.196.773.723.470;Android;Realme C35;Sim;09/07/2025;Cashback;193.23;farmácia;23;Masculino
(11) 97435-8009;22/07/2025;07:45:00;Metrô Consolação;-2.355.589.215.730.460;-46.661.671.563.426.900;Android;Samsung Galaxy A52;Sim;05/07/2025;Desconto;238.35;outros;45;Outro
(11) 97229-2962;22/07/2025;17:30:00;Ponto de ônibus Augusta;-23.558.345.738.638.100;-4.665.907.299.717.010;Android;Realme C35;Sim;29/06/2025;Produto;89.93;mercado express;35;Feminino
(11) 98146-9258;22/07/2025;13:30:00;MASP;-2.356.129.655.307.870;-46.655.888.953.108.600;Android;Samsung Galaxy A52;Sim;17/07/2025;Cashback;424.67;eletrodoméstico;60;Outro
(11) 96974-8157;22/07/2025;13:30:00;Shopping Cidade São Paulo;-23.562.925.275.121.100;-46.652.271.158.118.000;Android;Realme C35;Sim;11/07/2025;Cashback;310.61;esportivo;68;Masculino
(11) 94899-3408;22/07/2025;07:00:00;Metrô Consolação;-23.555.791.963.007.300;-46.661.450.413.927.800;iPhone;iPhone SE;Sim;13/07/2025;Cashback;353.26;eletrodoméstico;50;Masculino
(11) 96942-5128;22/07/2025;21:00:00;Ponto de ônibus Pamplona;-2.356.773.298.890.200;-4.664.838.414.167.500;Android;Xiaomi Redmi Note 11;Sim;07/07/2025;Produto;48.71;outros;46;Feminino
(11) 91945-5698;22/07/2025;17:00:00;Ponto de ônibus Pamplona;-23.567.486.372.753.800;-466.484.803.651.242;Android;Samsung Galaxy A52;Sim;16/07/2025;Cashback;424.55;vestuário;34;Feminino
(11) 95169-7714;22/07/2025;18:00:00;Shopping Pátio Paulista;-2.357.077.150.177.430;-46.645.963.044.937.100;iPhone;iPhone 12;Sim;19/07/2025;Cashback;399.94;móveis;68;Feminino
(11) 99707-5296;22/07/2025;13:15:00;Shopping Pátio Paulista;-2.357.050.566.924.280;-466.456.066.946.394;Android;Motorola G60;Sim;21/07/2025;Cashback;230.57;móveis;32;Masculino
(11) 93539-9273;22/07/2025;10:15:00;Esquina Rua da Paz;-2.356.268.122.410.630;-4.665.036.784.109.390;Android;Samsung Galaxy A52;Sim;07/07/2025;Cashback;366.75;outros;37;Masculino
(31) 98850-2751;22/07/2025;20:15:00;Ponto de ônibus Pamplona;-23.567.550.819.096.400;-46.648.618.752.547.300;iPhone;iPhone SE;Sim;07/07/2025;Produto;58.84;farmácia;35;Masculino
(11) 92449-6822;22/07/2025;18:00:00;Shopping Cidade São Paulo;-23.563.030.415.839.100;-4.665.216.356.252.150;Android;Samsung Galaxy A52;Sim;19/07/2025;Cashback;30.9;outros;48;Feminino
(11) 94117-6500;22/07/2025;18:45:00;MASP;-23.561.394.770.695.200;-46.655.913.081.723.100;iPhone;iPhone 14 Pro;Sim;03/07/2025;Cashback;176.32;esportivo;23;Outro
(11) 97743-4782;22/07/2025;13:45:00;Metrô Trianon-Masp;-23.563.643.111.576.300;-4.665.678.900.737.110;iPhone;iPhone 13;Sim;27/06/2025;Cashback;178.09;outros;56;Masculino
